SEKVENS;KODE;NIVEAU;TITEL;GENERELLE_NOTER;INKLUDERER;INKLUDERER_OGSÅ;EKSKLUDERER;PARAGRAF;MÅLEENHED
1125;"50.3";3;Transport af passagerer ad indre vandveje;Denne gruppe omfatter transport af passagerer ad indre vandveje med fartøjer, der ikke er egnet til søtransport.;;;;;
1126;"50.30";4;Transport af passagerer ad indre vandveje;;;;;;
1127;"503000";5;Transport af passagerer ad indre vandveje;Branchen omfatter transport af passagerer ad floder, kanaler, havne og andre indre vandveje samt udlejning af fritidsbåde med besætning til transport ad indre vandveje. For udlejning af fritidsbåde uden besætning se 77.21.00.;- Transport af passagerer ad floder, kanaler, søer og andre indre vandveje, herunder i havne;- Udlejning af fritidsbåde med besætning til transport ad indre vandveje;- Udlejning af fritidsbåde og lystyachter uden besætning, jf.<ref>77.21.00</ref>;;
1128;"50.4";3;Transport af gods ad indre vandveje;Denne gruppe omfatter transport af gods ad indre vandveje som involverer fartøjer, der ikke er egnet til søtransport.;;;;;
1129;"50.40";4;Transport af gods ad indre vandveje;;;;;;
1130;"504000";5;Transport af gods ad indre vandveje;Branchen omfatter transport af gods ad floder, kanaler, havne og andre indre vandveje samt udlejning af fartøjer med besætning til transport af gods ad indre vandveje. For udlejning af erhvervsskibe se uden besætning se 77.34.00 og godshåndtering, 52.24.00.;"- Transport af gods ad floder, kanaler, søer og andre indre vandveje, herunder i havne
- Udlejning af fartøjer med besætning til transport af gods ad indre vandveje";;"- Godshåndtering, jf.<ref>52.24.00</ref>
- Udlejning af erhvervsskibe eller -både uden besætning, jf.<ref>77.34.00</ref>";;
1131;"51";2;Luftfart;"Denne hovedgruppe omfatter transport af passagerer eller gods ad luftvejen eller via rumfart.

Denne hovedgruppe omfatter ikke sprøjtning af afgrøder, jf. <ref>01.61.00</ref>, eftersyn af flyvemaskiner og flymotorer, jf. <ref>33.16.00</ref>, drift af lufthavne, jf. <ref>52.23.00</ref>, luftreklame (sky-writing), jf. <ref>73.11.90</ref>, luftfotografering, jf. <ref>74.20.00</ref>.";;;;;
1132;"51.1";3;Lufttransport af passagerer;;;;;;
1133;"51.10";4;Lufttransport af passagerer;Denne undergruppe omfatter ikke udlejning af lufttransportudstyr uden operatør, jf.<ref>77.35.00</ref>.;;;;;
1134;"511010";5;Ruteflyvning;Branchen omfatter ruteflyvning med passagerer.;- Ruteflyvning med passagerer;;;;
1135;"511020";5;Charter- og taxiflyvning;Branchen omfatter charter- og taxiflyvning, sightseeing- og rundflyvninger samt transport i flyklubber med henblik på instruktions- eller rundflyvning - alle med passagerer. Branchen omfatter også udlejning af lufttransportudstyr med operatør med henblik på passagertransport.;"- Charter- og taxiflyvning med passagerer
- Sightseeing- og rundflyvninger
- Udlejning af lufttransportudstyr med operatør med henblik på passagertransport
- Flyklubbers transport af passagerer med henblik på instruktions- eller rundflyvning";;;;
1136;"51.2";3;Lufttransport af gods og rumfart;;;;;;
1137;"51.21";4;Lufttransport af gods;;;;;;
1138;"512100";5;Lufttransport af gods;Branchen omfatter lufttransport af gods ad faste ruter der enten følger en fast tidsplan eller ej samt udlejnig af lufttransportudtyr med operatør med henblik på godstransport.;"- Lufttransport af gods ad faste ruter og efter faste tidsplaner
- Lufttransport af gods, der ikke følger en tidsplan";- Udlejning af lufttransportudstyr med operatør med henblik på godstransport;;;
1139;"51.22";4;Rumfart;;;;;;
1140;"512200";5;Rumfart;Branchen omfatter rumfart med gods og passagerer samt opsendelse af satellitter og rumfartøjer.;"- Opsendelse af satellitter og rumfartøjer
- Rumfart med gods og passagerer";;;;
1141;"52";2;Hjælpevirksomhed i forbindelse med transport;Denne hovedgruppe omfatter oplagrings- og pakhusvirksomhed og hjælpetjenester i forbindelse med transport såsom drift af transportinfrastruktur (fx lufthavne, havne, tunneller, broer mv.), transportformidlingsvirksomhed og godsbehandling.;;;;;
1142;"52.1";3;Oplagrings- og pakhusvirksomhed;;;;;;
1143;"52.10";4;Oplagrings- og pakhusvirksomhed;;;;;;
1144;"521000";5;Oplagrings- og pakhusvirksomhed;Branchen omfatter drift af kornsiloer, stykgodspakhuse, kølehuse, lagertanke samt drift af oplagrings- og pakhusfaciliteter. Branchen omfatter også oplagring af varer i frihandelszoner. For drift af lagerhotelfaciliteter eller udlejning af lagerplads se 68.20.40.;"- Drift af oplagrings- og pakhusfaciliteter til alle varetyper
- Drift af kornsiloer, stykgodspakhuse, kølehuse, lagertanke mv.";- Oplagring af varer i frihandelszoner;"- Parkeringsfaciliteter til motorkøretøjer, jf.<ref>52.21.20</ref>
- Drift af lagerhotelfaciliteter, jf.<ref>68.20.40</ref>
- Udlejning af lagerplads, jf.<ref>68.20.40</ref>";;
1145;"52.2";3;Anden hjælpevirksomhed i forbindelse med transport;Denne gruppe omfatter hjælpetjenester i forbindelse med transport af passagerer eller gods, fx drift af dele af transportinfrastrukturen eller aktiviteter i forbindelse med godsbehandling umiddelbart før eller efter transporten eller mellem transportsegmenter. Drift og vedligeholdelse af alle transportfaciliteter er omfattet.;;;;;
1146;"52.21";4;Serviceydelser i forbindelse med landtransport;"Denne undergruppe omfatter aktiviteter i forbindelse med landtransport af passagerer, dyr eller gods.

Denne undergruppe omfatter ikke godshåndtering, jf.<ref>52.24.00</ref>.";;;;;
1147;"522110";5;Stationer, godsterminaler mv.;Branchen omfatter drift af terminalfaciliteter som jernbanestationer, busstationer, stationer til godsbehandling, jernbaneinfrastruktur, taxicentraler samt rangering.;"- Drift af terminalfaciliteter såsom jernbanestationer, busstationer, stationer til godsbehandling
- Drift af jernbaneinfrastruktur
- Drift af taxicentraler
- Rangering";;;;
1148;"522120";5;Parkering og vejhjælp mv.;Branchen omfatter drift af parkeringshuse eller parkeringsgarager, cykelparkering og vinteropbevaring af campingvogne. Branchen omfatter også parkering, bugsering og vejassistance.;"- Parkering
- Bugsering og vejassistance
- Drift af parkeringshuse eller -garager, cykelparkering, vinteropbevaring af campingvogne";;;;
1149;"522130";5;Drift af betalingsveje, -broer og -tunneler;Branchen omfatter drift af veje, broer og tunneler. Omfatter ikke anlæg af veje (42.11.00), broer og tunneller (42.12.00);;;;;
1150;"52.22";4;Serviceydelser i forbindelse med skibsfart;;;;;;
1151;"522210";5;Erhvervshavne;Branchen omfatter drift af kammersluser og terminalfaciliteter, som havne og ansløbsbroer samt erhvervs- og fiskerihavne. For drift af marinaer se 93.29.10.;"- Erhvervshavne
- Fiskerihavne
- Drift af terminalfaciliteter såsom havne og anløbsbroer
- Drift af kammersluser mv.";;"- Godshåndtering, jf.<ref>52.24.00</ref>
- Drift af marinaer, jf.<ref>93.29.10</ref>";;
1152;"522220";5;Bugserings-, bjærgnings- og redningsvæsen mv.;Branchen omfatter rednings- og bugseringsvæsen, navigations-, lods-, og kajvirksomhed samt dykker- og frømandsvirksomhed. Branchen omfatter ligeledes virksomhed i forbindelse med fyrtårne samt lægter- og bjærgningsvirksomhed.;"- Redningsvæsen
- Bugseringsvæsen
- Navigations-, lods- og kajvirksomhed
- Lægter- og bjærgningsvirksomhed
- Virksomhed i forbindelse med fyrtårne
- Dykkervirksomhed og frømandsvirksomhed";;;;
1153;"52.23";4;Serviceydelser i forbindelse med luftfart;;;;;;
1154;"522300";5;Serviceydelser i forbindelse med luftfart;Branchen omfatter aktiviteter og serviceydelser i forbindelse med flyveledelsesvirksomhed og lufttransport af passagerer, dyr og gods samt drift af lufthavnsterminaler. Branchen omfatter også serviceydelser i forbindelse med brandslukning og brandforebyggelse i lufthavne. Drift af flyveskoler er undtaget, jf. 85..53.00 og 85.32.00.;"- Aktiviteter i forbindelse med lufttransport af passagerer, dyr eller gods
- Drift af terminalfaciliteter såsom lufthavnsterminaler mv.
- Lufthavns- og flyveledelsesvirksomhed
- Lufthavnsvirksomhed på jorden mv.";- Serviceydelser i forbindelse med brandslukning og brandforebyggelse i lufthavne;"- Godshåndtering, jf.<ref>52.24.00</ref>
- Drift af flyveskoler, jf.<ref>85.53.00</ref> og <ref>85.32.00</ref>";;
1155;"52.24";4;Godshåndtering;;;;;;
1156;"522400";5;Godshåndtering;Branchen omfatter lastning og losning af gods eller passagerbagage (uanset transportform) og jernbanegodsvogne samt stevedorevirksomhed.;"- Godshåndtering
- Lastning og losning af gods eller passagerbagage, uanset transportform
- Stevedorevirksomhed
- Lastning og losning af jernbanegodsvogne";;- Drift af terminalfaciliteter, jf. <ref>52.21</ref>, <ref>52.22</ref> og <ref>52.23</ref>;;
1157;"52.29";4;Anden hjælpevirksomhed i forbindelse med transport;"Denne undergruppe omfatter tilrettelæggelse og organisering af jernbane-, landevejs-, sø- eller lufttransport, organisering af gruppeforsendelser og individuelle forsendelser (herunder afhentning og levering af gods og gruppering af forsendelser), udstedelse og fremskaffelse af transportdokumenter og fragtbreve, toldagentvirksomhed, sø- og luftfragtspeditionsvirksomhed og skibs- og flymæglervirksomhed.

Denne undergruppe omfatter ikke kurervirksomhed, jf.<ref>53.20.00</ref>, ydelse af auto-, sø-, luftfarts- og transportforsikring, jf.<ref>65.12.00</ref>, rejsebureauvirksomhed, jf.<ref>79.11.00</ref>, rejseselskabsvirksomhed, jf.<ref>79.12.00</ref>og turistassistancevirksomhed, jf.<ref>79.90.00</ref>.";;;;;
1158;"522910";5;Skibsmæglere;Branchen omfatter varetagelse af af ind- og udklarering af skibe, som mellemled mellem redere og afskibere eller modtagere af varer.;- Varetagelse af ind- og udklarering af skibe som mellemled mellem redere og afskibere eller modtagere af varer;;;;
1159;"522920";5;Speditører;Branchen omfatter speditører, shippingvirksomhed og speditørvirksomhed, hvori der også indgår transportvirksomhed (uanset transportvirksomhedens størrelse).;"- Speditører
- Shippingvirksomhed
- Speditørvirksomhed sammen med transportvirksomhed, selvom transportvirksomheden er størst";;;;
1160;"522990";5;Andre tjenesteydelser i forbindelse med transport;;- Godsbehandlingsvirksomhed, fx midlertidig pakning i kasser udelukkende med henblik på at beskytte godset under transport, udpakning, prøvetagning og vejning af gods;;;;
1161;"53";2;Post- og kurertjenester;Denne hovedgruppe omfatter post- og kurertjenester, fx afhentning, transport og udbringning af breve og pakker under forskellige ordninger. Lokale udbringnings- og budtjenester er også omfattet.;;;;;
1162;"53.1";3;Posttjenester omfattet af forsyningspligten;Omfatter posttjenester, der er omfattet af forsyningspligten. Det drejer sig bl.a. om anvendelse af den generelle serviceinfrastruktur, herunder detaillokaliteter, sorterings- og behandlingsfaciliteter samt fragtruter til afhentning og udbringning af post. Udbringningen kan omfatte brevpost, fx breve, postkort, tryksager (dagblade, ugeblade, reklamer mv.), småpakker, varer og dokumenter. Desuden er alle andre hjælpetjenester i forbindelse med forsyningspligten omfattet.;;;;;
1163;"53.10";4;Posttjenester omfattet af forsyningspligten;;;;;;
1164;"531000";5;Posttjenester omfattet af forsyningspligten;Branchen omfatter de posttjenester, der er omfattet af forsyningspligtigen (jf Postlov af 21/12/2010). Branchen omfatter kun Post Danmark.;"- Afhentning, sortering, transport og udbringning (national eller international) af brevpost og (post-) pakker og kolli via posttjenester omfattet af forsyningspligt. Der kan være tale om en eller flere transportmåder, og aktiviteten foregår via selvejet (privat) transport eller offentlig transport
- Indsamling af brevpost og pakker fra offentlige postkasser eller posthuse";;;;
1165;"53.2";3;Andre post- og kurertjenester;;;;;;
1166;"53.20";4;Andre post- og kurertjenester;;;;;;
1167;"532000";5;Andre post- og kurertjenester;Branchen omfatter post- og kurertjenester, der ikke er omfattet af forsyningspligten. Tjenesterne omfatter fx afhentning, sortering, transport og udbringning (både nationalt og internationalt) af brevpost- og pakker. Branchen omfatter også husstandsomdeling og avisdistribution.;- Afhentning, sortering, transport og udbringning (national eller international) af brevpost og (post-) pakker og kolli udført af firmaer, der opererer uden for rammerne af forsyningspligten. Der kan være tale om en eller flere transportmåder, og aktiviteten foregår via selvejet (privat) transport eller offentlig transport;"- Husstandsomdelingstjenester
- Avisdistribution";- Transport af gods, jf. <ref>49.20.00</ref>, <ref>49.41.00</ref>, <ref>50.20.00</ref>, <ref>50.40.00</ref> ,<ref>51.21.00</ref>, <ref>51.22.00</ref> (alt efter transportmåde);;
1168;"I";1;Overnatningsfaciliteter og restaurationsvirksomhed;"Denne hovedafdeling omfatter udbud af korttidsindkvartering af gæster og andre rejsende samt komplette måltider og drikkevarer til umiddelbar fortæring. Antallet og typen af hjælpetjenester inden for denne hovedafdeling kan være stærkt varierende.

Denne hovedafdeling omfatter ikke aktiviteter i forbindelse med udbud af primærboliger på langtidsbasis, fx lejligheder, der typisk udlejes på måneds- eller årsbasis. Dette er klassificeret under fast ejendom (hovedafdeling <ref>L</ref>).";;;;;
1169;"55";2;Overnatningsfaciliteter;"Denne hovedgruppe omfatter udbud af korttidsindkvartering af gæster og andre rejsende. Længerevarende indkvartering af studerende, arbejdere og lignende enkeltpersoner er også omfattet. Nogle enheder tilbyder kun indkvartering, mens andre tilbyder en kombination af indkvartering, måltider og/eller rekreative faciliteter.

Denne hovedgruppe omfatter ikke aktiviteter i forbindelse med udbud af primærboliger på langtidsbasis, fx lejligheder, der typisk udlejes på måneds- eller årsbasis. Dette er klassificeret under Fast ejendom (hovedafdeling <ref>L</ref>).";;;;;
1170;"55.1";3;Hoteller og lignende overnatningsfaciliteter;;;;;;
1171;"55.10";4;Hoteller og lignende overnatningsfaciliteter;Denne undergruppe omfatter udbud af indkvartering, typisk på dags- eller ugebasis, primært til korte gæsteophold. Der tilbydes møbleret indkvartering i gæsteværelser og -suiter, undertiden med tekøkken. De i denne undergruppe klassificerede enheder tilbyder daglig rengøring og sengeredning og tilbyder derudover gæsterne en række yderligere serviceydelser såsom adgang til forplejning, parkering, vask, svømmebassin og kondirum, rekreative faciliteter og møde- og konferencefaciliteter.;;;;;
1172;"551010";5;Hoteller;Branchen omfatter indkvartering på dags- eller ugebasis, på fx hoteller, kroer med overnatningsfaciliteter, kurhoteller eller moteller, hvor der tilbydes daglig rengøring og sengeredning. Virksomheder i denne branche tilbyder desuden en række yderligere serviceydelser, som fx adgang til forplejning, parkering, vask, svømmebasin, fitnessrum mm. Selvbetjenings-hoteller henvises til 55.20.20;"- Hoteller
- Feriehoteller
- Kroer med overnatningsfaciliteter
- Hoteller med suiter/ferielejligheder
- Kurhoteller
- Moteller";- B & B med daglig rengøring;"- B & B uden daglig rengøring jf. <ref>55.20.00</ref>
- Udbud af huse og møblerede eller umøblerede lejligheder til mere permanent brug, typisk på måneds- eller årsbasis, jf. hovedgruppe <ref>68</ref>
- Kroer med hovedvægten lagt på servering af mad, jf. <ref>56.10.10</ref>
- Time-share hoteller, jf.<ref>68.20.30</ref>";;
